205 	 276 	 3.14 	 	 0.52 	 	 -0.79 
206 	 190 	 2.09 	 	 -2.09 	 	 0.00 
207 	 351 	 3.14 	 	 1.05 	 	 -1.05 
209 	 364 	 2.09 	 	 -2.09 	 	 0.00 
213 	 206 	 3.14 	 	 -1.57 	 	 0.00 
217 	 174 	 2.36 	 	 -2.09 	 	 0.00 
217 	 244 	 -2.36 	 	 2.09 	 	 0.00 
217 	 309 	 2.36 	 	 -1.57 	 	 0.52 
217 	 364 	 3.14 	 	 1.57 	 	 -0.79 
230 	 278 	 -2.36 	 	 1.57 	 	 -0.52 
231 	 231 	 3.14 	 	 -1.57 	 	 0.52 
233 	 301 	 -2.62 	 	 -1.05 	 	 0.00 
237 	 194 	 3.14 	 	 -1.57 	 	 0.52 
238 	 132 	 2.62 	 	 -1.05 	 	 0.52 
238 	 201 	 3.14 	 	 1.57 	 	 0.00 
239 	 377 	 2.36 	 	 -1.57 	 	 0.00 
243 	 239 	 3.14 	 	 1.57 	 	 0.00 
243 	 249 	 3.14 	 	 -1.57 	 	 0.00 
244 	 231 	 3.14 	 	 -1.57 	 	 0.00 
246 	 269 	 2.36 	 	 -2.09 	 	 0.00 
246 	 351 	 -2.62 	 	 1.05 	 	 -0.79 
247 	 372 	 2.09 	 	 -2.09 	 	 0.00 
248 	 117 	 -2.36 	 	 2.09 	 	 -0.52 
250 	 174 	 -2.62 	 	 -1.57 	 	 0.00 
252 	 238 	 -2.62 	 	 1.57 	 	 -0.52 
252 	 259 	 3.14 	 	 1.05 	 	 -0.52 
255 	 251 	 2.36 	 	 -1.57 	 	 0.00 
258 	 163 	 2.62 	 	 -2.09 	 	 0.52 
261 	 285 	 -2.62 	 	 1.57 	 	 -0.52 
264 	 220 	 3.14 	 	 1.57 	 	 -0.79 
268 	 275 	 3.14 	 	 1.57 	 	 -0.79 
269 	 255 	 2.36 	 	 -2.09 	 	 0.00 
270 	 192 	 3.14 	 	 1.57 	 	 0.00 
273 	 380 	 -2.36 	 	 1.57 	 	 -0.52 
280 	 270 	 2.62 	 	 0.79 	 	 -0.79 
280 	 283 	 3.14 	 	 -2.09 	 	 -0.52 
281 	 212 	 3.14 	 	 0.79 	 	 -0.79 
284 	 308 	 2.62 	 	 -1.57 	 	 0.79 
284 	 360 	 3.14 	 	 1.05 	 	 -1.05 
287 	 288 	 2.36 	 	 -2.36 	 	 -0.79 
289 	 274 	 3.14 	 	 1.05 	 	 -0.79 
292 	 264 	 2.62 	 	 -1.57 	 	 0.00 
296 	 169 	 3.14 	 	 1.57 	 	 -0.52 
298 	 382 	 -2.62 	 	 1.05 	 	 -1.05 
300 	 245 	 2.62 	 	 -2.09 	 	 -0.52 
305 	 270 	 3.14 	 	 1.05 	 	 -0.79 
307 	 222 	 3.14 	 	 1.05 	 	 -0.52 
307 	 323 	 2.36 	 	 0.79 	 	 -0.79 
312 	 157 	 -2.36 	 	 2.09 	 	 0.00 
312 	 285 	 3.14 	 	 -1.05 	 	 0.52 
314 	 186 	 3.14 	 	 1.57 	 	 -0.52 
316 	 179 	 2.62 	 	 -2.09 	 	 0.00 
316 	 265 	 3.14 	 	 1.05 	 	 -0.79 
317 	 216 	 2.62 	 	 -2.09 	 	 -0.52 
319 	 159 	 2.62 	 	 0.79 	 	 -0.79 
319 	 205 	 -2.62 	 	 1.05 	 	 -0.79 
321 	 297 	 -2.62 	 	 2.09 	 	 -0.79 
322 	 313 	 -2.62 	 	 1.57 	 	 -0.79 
322 	 384 	 2.09 	 	 -2.09 	 	 0.00 
327 	 183 	 2.36 	 	 -1.57 	 	 0.00 
328 	 255 	 2.36 	 	 -2.36 	 	 -0.52 
328 	 332 	 2.62 	 	 -1.57 	 	 0.52 
332 	 308 	 2.36 	 	 -1.57 	 	 0.00 
336 	 174 	 2.62 	 	 -1.57 	 	 0.00 
337 	 363 	 2.36 	 	 -2.09 	 	 -0.52 
341 	 219 	 2.62 	 	 -2.09 	 	 -0.52 
346 	 293 	 2.62 	 	 -1.05 	 	 0.79 
346 	 357 	 2.36 	 	 -2.09 	 	 0.52 
348 	 330 	 2.36 	 	 -2.09 	 	 -0.52 
350 	 345 	 3.14 	 	 -1.57 	 	 0.00 
351 	 274 	 2.36 	 	 -2.09 	 	 -0.52 
351 	 352 	 -2.36 	 	 1.57 	 	 -0.79 
352 	 287 	 2.09 	 	 -2.09 	 	 -0.52 
355 	 240 	 2.62 	 	 1.05 	 	 -0.79 
356 	 217 	 2.62 	 	 -2.36 	 	 0.00 
358 	 324 	 2.36 	 	 -2.09 	 	 0.52 
360 	 293 	 2.62 	 	 1.05 	 	 -1.05 
371 	 252 	 2.62 	 	 0.79 	 	 -0.79 
372 	 205 	 2.62 	 	 0.79 	 	 -0.79 
376 	 256 	 2.36 	 	 -2.09 	 	 0.00 
376 	 270 	 -2.36 	 	 2.09 	 	 -0.52 
389 	 373 	 2.36 	 	 -1.05 	 	 0.79 
391 	 379 	 -2.62 	 	 2.09 	 	 -0.52 
